Bill Date,Net Amount,day,month,year,Last Pay Mode
2019-10-16,1400,16,10,2019,CASH
2019-10-16,1730,16,10,2019,
2019-10-16,1488,16,10,2019,TPA
2019-10-16,671,16,10,2019,CHEQUE
2019-10-16,197,16,10,2019,CASH
2019-10-16,2750,16,10,2019,PREPAID
2019-10-16,2680,16,10,2019,PREPAID
2019-10-16,2850,16,10,2019,TPA
2019-10-16,800,16,10,2019,TPA
2019-10-16,1043,16,10,2019,PREPAID
2019-10-16,250,16,10,2019,CASH
2019-10-16,146,16,10,2019,CARD
2019-10-16,100,16,10,2019,CASH
2019-10-16,329,16,10,2019,CARD
2019-10-16,2410,16,10,2019,CASH
2019-10-16,166,16,10,2019,CASH
2019-10-16,295,16,10,2019,CASH
2019-10-16,1900,16,10,2019,CASH
2019-10-16,210,16,10,2019,CASH
2019-10-16,430,16,10,2019,TPA
2019-10-16,130,16,10,2019,CARD
2019-10-16,260,16,10,2019,CASH
2019-10-16,1400,16,10,2019,CARD
2019-10-16,11,16,10,2019,CARD
2019-10-16,580,16,10,2019,CASH
2019-10-16,36800,16,10,2019,PREPAID
2019-10-16,1374,16,10,2019,TPA
2019-10-16,100,16,10,2019,CASH
2019-10-16,400,16,10,2019,CARD
2019-10-16,530,16,10,2019,CASH
2019-10-16,430,16,10,2019,CASH
2019-10-16,600,16,10,2019,CASH
2019-10-16,600,16,10,2019,CASH
2019-10-16,430,16,10,2019,CASH
2019-10-16,1030,16,10,2019,PREPAID
2019-10-16,150,16,10,2019,PREPAID
2019-10-16,363,16,10,2019,PREPAID
2019-10-16,4130,16,10,2019,PREPAID
2019-10-16,530,16,10,2019,CARD
2019-10-16,6400,16,10,2019,PREPAID
2019-10-16,530,16,10,2019,CASH
2019-10-16,530,16,10,2019,CASH
2019-10-16,850,16,10,2019,CASH
2019-10-16,500,16,10,2019,CASH
2019-10-16,530,16,10,2019,CASH
2019-10-16,330,16,10,2019,CARD
2019-10-16,1000,16,10,2019,CARD
2019-10-16,830,16,10,2019,
2019-10-16,4552,16,10,2019,CASH
2019-10-16,2075,16,10,2019,PREPAID
2019-10-16,1330,16,10,2019,
2019-10-16,530,16,10,2019,CASH
2019-10-16,1000,16,10,2019,CASH
2019-10-16,130,16,10,2019,CASH
2019-10-16,1400,16,10,2019,CASH
2019-10-16,500,16,10,2019,CARD
2019-10-16,500,16,10,2019,CASH
2019-10-16,515,16,10,2019,CASH
2019-10-16,650,16,10,2019,CASH
2019-10-16,330,16,10,2019,CASH
2019-10-16,123,16,10,2019,PREPAID
2019-10-16,2209,16,10,2019,CASH
2019-10-16,148,16,10,2019,TPA
2019-10-16,815,16,10,2019,TPA
2019-10-16,3134,16,10,2019,CARD
2019-10-16,152,16,10,2019,TPA
2019-10-16,61,16,10,2019,TPA
2019-10-16,130,16,10,2019,CASH
2019-10-16,162,16,10,2019,PREPAID
2019-10-16,1400,16,10,2019,CASH
2019-10-16,11000,16,10,2019,CARD
2019-10-16,100,16,10,2019,CARD
2019-10-16,1400,16,10,2019,CARD
2019-10-16,920,16,10,2019,CARD
2019-10-16,2276,16,10,2019,CARD
2019-10-16,33,16,10,2019,CASH
2019-10-16,38,16,10,2019,CASH
2019-10-16,830,16,10,2019,
2019-10-16,300,16,10,2019,TPA
2019-10-16,1293,16,10,2019,PREPAID
2019-10-16,100,16,10,2019,CARD
2019-10-16,430,16,10,2019,CASH
2019-10-16,1400,16,10,2019,CASH
2019-10-16,430,16,10,2019,CASH
2019-10-16,430,16,10,2019,CASH
2019-10-16,530,16,10,2019,CASH
2019-10-16,430,16,10,2019,CASH
2019-10-16,530,16,10,2019,CARD
2019-10-16,1400,16,10,2019,CASH
2019-10-16,500,16,10,2019,CASH
2019-10-16,1330,16,10,2019,
2019-10-16,500,16,10,2019,CASH
2019-10-16,150,16,10,2019,CASH
2019-10-16,330,16,10,2019,CASH
2019-10-16,330,16,10,2019,CASH
2019-10-16,230,16,10,2019,CASH
2019-10-16,330,16,10,2019,CASH
2019-10-16,600,16,10,2019,CARD
2019-10-16,430,16,10,2019,CASH
2019-10-16,500,16,10,2019,CASH
2019-10-16,2230,16,10,2019,CASH
2019-10-16,7260,16,10,2019,
2019-10-16,2750,16,10,2019,CASH
2019-10-16,430,16,10,2019,CARD
2019-10-16,330,16,10,2019,CASH
2019-10-16,530,16,10,2019,CASH
2019-10-16,303,16,10,2019,CASH
2019-10-16,830,16,10,2019,CASH
2019-10-16,500,16,10,2019,CASH
2019-10-16,441,16,10,2019,CARD
2019-10-16,500,16,10,2019,CASH
2019-10-16,500,16,10,2019,CASH
2019-10-16,430,16,10,2019,CASH
2019-10-16,1030,16,10,2019,CASH
2019-10-16,430,16,10,2019,CASH
2019-10-16,600,16,10,2019,TPA
2019-10-16,5557,16,10,2019,PREPAID
2019-10-16,330,16,10,2019,CASH
2019-10-16,430,16,10,2019,CASH
2019-10-16,530,16,10,2019,CASH
2019-10-16,530,16,10,2019,CASH
2019-10-16,830,16,10,2019,CASH
2019-10-16,500,16,10,2019,CARD
2019-10-16,294,16,10,2019,CASH
2019-10-16,330,16,10,2019,CASH
2019-10-16,250,16,10,2019,CASH
2019-10-16,1700,16,10,2019,CASH
2019-10-16,430,16,10,2019,CASH
2019-10-16,850,16,10,2019,CASH
2019-10-16,1490,16,10,2019,CASH
2019-10-16,200,16,10,2019,CASH
2019-10-16,100,16,10,2019,CASH
2019-10-16,500,16,10,2019,CASH
2019-10-16,1030,16,10,2019,CARD
2019-10-16,500,16,10,2019,CASH
2019-10-16,1852,16,10,2019,CARD
2019-10-16,1030,16,10,2019,CARD
2019-10-16,830,16,10,2019,CASH
2019-10-16,430,16,10,2019,CASH
2019-10-16,500,16,10,2019,CASH
2019-10-16,830,16,10,2019,CASH
2019-10-16,430,16,10,2019,CASH
2019-10-16,430,16,10,2019,CASH
2019-10-16,830,16,10,2019,CASH
2019-10-16,430,16,10,2019,CARD
2019-10-16,120,16,10,2019,TPA
2019-10-16,830,16,10,2019,CASH
2019-10-16,1950,16,10,2019,TPA
2019-10-16,439,16,10,2019,CASH
2019-10-16,800,16,10,2019,CASH
2019-10-16,1128,16,10,2019,CASH
2019-10-16,2924,16,10,2019,PREPAID
2019-10-16,630,16,10,2019,CASH
2019-10-16,1185,16,10,2019,CASH
2019-10-16,500,16,10,2019,CARD
2019-10-16,430,16,10,2019,CASH
2019-10-16,1500,16,10,2019,CASH
2019-10-16,9,16,10,2019,CASH
2019-10-16,1400,16,10,2019,
2019-10-16,150,16,10,2019,CASH
2019-10-16,296,16,10,2019,PREPAID
2019-10-16,160,16,10,2019,CASH
2019-10-16,800,16,10,2019,CARD
2019-10-16,1049,16,10,2019,CARD
2019-10-16,650,16,10,2019,CASH
2019-10-16,1400,16,10,2019,CASH
2019-10-16,650,16,10,2019,
2019-10-16,84,16,10,2019,CARD
2019-10-16,1400,16,10,2019,
2019-10-16,130,16,10,2019,CASH
2019-10-16,35,16,10,2019,CASH
2019-10-16,650,16,10,2019,CASH
2019-10-16,1180,16,10,2019,
2019-10-16,1400,16,10,2019,CARD
2019-10-16,500,16,10,2019,CASH
2019-10-16,250,16,10,2019,TPA
2019-10-16,650,16,10,2019,
2019-10-16,1000,16,10,2019,
2019-10-16,130,16,10,2019,CASH
2019-10-16,1810,16,10,2019,TPA
2019-10-16,61,16,10,2019,TPA
2019-10-16,3704,16,10,2019,CASH
2019-10-16,20,16,10,2019,CARD
2019-10-16,693,16,10,2019,PREPAID
2019-10-16,650,16,10,2019,CASH
2019-10-16,1400,16,10,2019,
2019-10-16,61,16,10,2019,CASH
2019-10-16,70,16,10,2019,CASH
2019-10-16,180,16,10,2019,CASH
2019-10-16,511,16,10,2019,CASH
2019-10-16,213,16,10,2019,
2019-10-16,321,16,10,2019,CASH
2019-10-16,1330,16,10,2019,
2019-10-16,142,16,10,2019,CASH
2019-10-16,500,16,10,2019,CARD
2019-10-16,2275,16,10,2019,CARD
2019-10-16,550,16,10,2019,CARD
2019-10-16,7717,16,10,2019,CARD
2019-10-16,54,16,10,2019,CASH
2019-10-16,1222,16,10,2019,CASH
2019-10-16,918,16,10,2019,CARD
2019-10-16,35,16,10,2019,CASH
2019-10-16,400,16,10,2019,TPA
2019-10-16,950,16,10,2019,CASH
2019-10-16,400,16,10,2019,CASH
2019-10-16,400,16,10,2019,CARD
2019-10-16,1200,16,10,2019,CASH
2019-10-16,400,16,10,2019,CASH
2019-10-16,1350,16,10,2019,TPA
2019-10-16,800,16,10,2019,CASH
2019-10-16,1100,16,10,2019,
2019-10-16,550,16,10,2019,PREPAID
2019-10-16,5794,16,10,2019,CARD
2019-10-16,2800,16,10,2019,CARD
2019-10-16,580,16,10,2019,CASH
2019-10-16,950,16,10,2019,CASH
2019-10-16,160,16,10,2019,
2019-10-16,400,16,10,2019,CASH
2019-10-16,400,16,10,2019,TPA
2019-10-16,400,16,10,2019,CASH
2019-10-16,1100,16,10,2019,CARD
2019-10-16,700,16,10,2019,CASH
2019-10-16,950,16,10,2019,CASH
2019-10-15,31270,15,10,2019,TPA
2019-10-15,600,15,10,2019,CASH
2019-10-15,430,15,10,2019,CASH
2019-10-15,250,15,10,2019,PREPAID
2019-10-15,950,15,10,2019,CASH
2019-10-15,600,15,10,2019,CARD
2019-10-15,650,15,10,2019,CASH
2019-10-15,100,15,10,2019,CASH
2019-10-15,63316,15,10,2019,TPA
2019-10-15,100,15,10,2019,PREPAID
2019-10-15,950,15,10,2019,CASH
2019-10-15,600,15,10,2019,CARD
2019-10-15,950,15,10,2019,CASH
2019-10-15,16280,15,10,2019,TPA
2019-10-15,950,15,10,2019,CASH
2019-10-15,7575,15,10,2019,PREPAID
2019-10-15,430,15,10,2019,CASH
2019-10-15,2700,15,10,2019,CASH
2019-10-15,4780,15,10,2019,PREPAID
2019-10-15,600,15,10,2019,CARD
2019-10-15,600,15,10,2019,CASH
2019-10-15,500,15,10,2019,CASH
2019-10-15,100,15,10,2019,CASH
2019-10-15,100,15,10,2019,CASH
2019-10-15,1380,15,10,2019,CASH
2019-10-15,400,15,10,2019,CARD
2019-10-15,430,15,10,2019,CARD
2019-10-15,600,15,10,2019,TPA
2019-10-15,650,15,10,2019,CASH
2019-10-15,400,15,10,2019,CASH
2019-10-15,25240,15,10,2019,TPA
2019-10-15,11685,15,10,2019,TPA
2019-10-15,400,15,10,2019,CASH
2019-10-15,500,15,10,2019,PREPAID
2019-10-15,800,15,10,2019,CASH
2019-10-15,1900,15,10,2019,CASH
2019-10-15,1100,15,10,2019,CASH
2019-10-15,950,15,10,2019,CASH
2019-10-15,400,15,10,2019,TPA
2019-10-15,550,15,10,2019,CASH
2019-10-15,2750,15,10,2019,CASH
2019-10-15,2150,15,10,2019,CASH
2019-10-15,950,15,10,2019,CASH
2019-10-15,2390,15,10,2019,PREPAID
2019-10-15,430,15,10,2019,CASH
2019-10-15,200,15,10,2019,CARD
2019-10-15,12790,15,10,2019,PREPAID
2019-10-15,950,15,10,2019,CASH
2019-10-15,1030,15,10,2019,CARD
2019-10-15,430,15,10,2019,CASH
2019-10-15,800,15,10,2019,CASH
2019-10-15,330,15,10,2019,CASH
2019-10-15,400,15,10,2019,TPA
2019-10-15,2750,15,10,2019,PREPAID
2019-10-15,500,15,10,2019,TPA
2019-10-15,530,15,10,2019,CASH
2019-10-15,430,15,10,2019,CASH
2019-10-15,120,15,10,2019,PREPAID
2019-10-15,3700,15,10,2019,CARD
2019-10-15,8250,15,10,2019,CASH
2019-10-15,400,15,10,2019,CARD
2019-10-15,2300,15,10,2019,CARD
2019-10-15,1200,15,10,2019,CASH
2019-10-15,400,15,10,2019,TPA
2019-10-15,3510,15,10,2019,CASH
2019-10-15,270,15,10,2019,CASH
2019-10-15,400,15,10,2019,
2019-10-15,1100,15,10,2019,CASH
2019-10-15,2680,15,10,2019,CARD
2019-10-15,1750,15,10,2019,CARD
2019-10-15,1350,15,10,2019,TPA
2019-10-15,600,15,10,2019,CARD
2019-10-15,1100,15,10,2019,CASH
2019-10-15,580,15,10,2019,CASH
2019-10-15,800,15,10,2019,CARD
2019-10-15,100,15,10,2019,CASH
2019-10-15,600,15,10,2019,CASH
2019-10-15,920,15,10,2019,CASH
2019-10-15,100,15,10,2019,CARD
2019-10-15,950,15,10,2019,TPA
2019-10-15,180,15,10,2019,CASH
2019-10-15,830,15,10,2019,CASH
2019-10-15,600,15,10,2019,CASH
2019-10-15,1000,15,10,2019,CARD
2019-10-15,1300,15,10,2019,CASH
2019-10-15,830,15,10,2019,CASH
2019-10-15,600,15,10,2019,CASH
2019-10-15,6600,15,10,2019,CASH
2019-10-15,2190,15,10,2019,PREPAID
2019-10-15,650,15,10,2019,CASH
2019-10-15,400,15,10,2019,CASH
2019-10-15,600,15,10,2019,CARD
2019-10-15,2150,15,10,2019,CASH
2019-10-15,630,15,10,2019,TPA
2019-10-15,830,15,10,2019,CARD
2019-10-15,600,15,10,2019,CASH
2019-10-15,830,15,10,2019,CARD
2019-10-15,430,15,10,2019,CASH
2019-10-15,400,15,10,2019,CASH
2019-10-15,430,15,10,2019,CARD
2019-10-15,480,15,10,2019,CASH
2019-10-15,430,15,10,2019,CASH
2019-10-15,0,15,10,2019,
2019-10-15,1000,15,10,2019,PREPAID
2019-10-15,2100,15,10,2019,
2019-10-15,330,15,10,2019,CARD
2019-10-15,430,15,10,2019,CASH
2019-10-15,2780,15,10,2019,
2019-10-15,600,15,10,2019,CASH
2019-10-15,430,15,10,2019,CASH
2019-10-15,100,15,10,2019,CASH
2019-10-15,500,15,10,2019,CASH
2019-10-15,1020,15,10,2019,CASH
2019-10-15,330,15,10,2019,CASH
2019-10-15,100,15,10,2019,CASH
2019-10-15,580,15,10,2019,TPA
2019-10-15,3190,15,10,2019,CASH
2019-10-15,1880,15,10,2019,
2019-10-15,1900,15,10,2019,CARD
2019-10-15,1100,15,10,2019,CASH
2019-10-15,3510,15,10,2019,TPA
2019-10-15,850,15,10,2019,CASH
2019-10-15,330,15,10,2019,CASH
2019-10-15,330,15,10,2019,CASH
2019-10-15,1680,15,10,2019,CASH
2019-10-15,530,15,10,2019,CASH
2019-10-15,100,15,10,2019,CASH
2019-10-15,320,15,10,2019,PREPAID
2019-10-15,1200,15,10,2019,PREPAID
2019-10-15,320,15,10,2019,TPA
2019-10-15,300,15,10,2019,CASH
2019-10-15,500,15,10,2019,CARD
2019-10-15,580,15,10,2019,CASH
2019-10-15,430,15,10,2019,CASH
2019-10-15,430,15,10,2019,CASH
2019-10-15,1500,15,10,2019,
2019-10-15,330,15,10,2019,CASH
2019-10-15,330,15,10,2019,CASH
2019-10-15,3650,15,10,2019,PREPAID
2019-10-15,1000,15,10,2019,CASH
2019-10-15,500,15,10,2019,CASH
2019-10-15,860,15,10,2019,PREPAID
2019-10-15,530,15,10,2019,TPA
2019-10-15,1100,15,10,2019,CASH
2019-10-15,500,15,10,2019,CASH
2019-10-15,110,15,10,2019,PREPAID
2019-10-15,330,15,10,2019,CASH
2019-10-15,1750,15,10,2019,
2019-10-15,400,15,10,2019,CASH
2019-10-15,1100,15,10,2019,CARD
2019-10-15,100,15,10,2019,CASH
2019-10-15,500,15,10,2019,CASH
2019-10-15,1000,15,10,2019,PREPAID
2019-10-15,250,15,10,2019,PREPAID
2019-10-15,100,15,10,2019,CASH
2019-10-15,790,15,10,2019,CARD
2019-10-15,100,15,10,2019,CASH
2019-10-15,100,15,10,2019,CASH
2019-10-15,1310,15,10,2019,CARD
2019-10-15,1200,15,10,2019,CASH
2019-10-15,3570,15,10,2019,
2019-10-15,1290,15,10,2019,CASH
2019-10-15,250,15,10,2019,CASH
2019-10-15,500,15,10,2019,CASH
2019-10-15,1160,15,10,2019,PREPAID
2019-10-15,100,15,10,2019,CASH
2019-10-15,100,15,10,2019,PREPAID
2019-10-15,430,15,10,2019,CASH
2019-10-15,480,15,10,2019,CARD
2019-10-15,1000,15,10,2019,CARD
2019-10-15,600,15,10,2019,CASH
2019-10-15,330,15,10,2019,CASH
2019-10-15,1120,15,10,2019,CASH
2019-10-15,430,15,10,2019,CASH
2019-10-15,530,15,10,2019,CASH
2019-10-15,800,15,10,2019,PREPAID
2019-10-15,100,15,10,2019,CARD
2019-10-15,500,15,10,2019,CARD
2019-10-15,580,15,10,2019,CARD
2019-10-15,110,15,10,2019,CASH
2019-10-15,3620,15,10,2019,CARD
2019-10-15,570,15,10,2019,PREPAID
2019-10-15,1030,15,10,2019,CASH
2019-10-15,0,15,10,2019,
2019-10-15,330,15,10,2019,CARD
2019-10-15,400,15,10,2019,CASH
2019-10-15,100,15,10,2019,CASH
2019-10-15,500,15,10,2019,CARD
2019-10-15,530,15,10,2019,CARD
2019-10-15,230,15,10,2019,CASH
2019-10-15,1100,15,10,2019,CASH
2019-10-15,800,15,10,2019,CARD
2019-10-15,650,15,10,2019,PREPAID
2019-10-15,650,15,10,2019,CASH
2019-10-15,1000,15,10,2019,CARD
2019-10-15,500,15,10,2019,CASH
2019-10-15,100,15,10,2019,CASH
2019-10-15,100,15,10,2019,CASH
2019-10-15,430,15,10,2019,CARD
2019-10-15,330,15,10,2019,CARD
2019-10-15,830,15,10,2019,CARD
2019-10-15,670,15,10,2019,TPA
2019-10-15,3510,15,10,2019,CASH
2019-10-15,430,15,10,2019,CASH
2019-10-15,480,15,10,2019,PREPAID
2019-10-15,830,15,10,2019,CASH
2019-10-15,530,15,10,2019,CASH
2019-10-15,880,15,10,2019,
2019-10-15,430,15,10,2019,CASH
2019-10-15,530,15,10,2019,CASH
2019-10-15,120,15,10,2019,PREPAID
2019-10-15,530,15,10,2019,CASH
2019-10-15,600,15,10,2019,CARD
2019-10-15,120,15,10,2019,PREPAID
2019-10-15,3680,15,10,2019,CASH
2019-10-15,1600,15,10,2019,PREPAID
2019-10-15,2030,15,10,2019,
2019-10-15,950,15,10,2019,PREPAID
2019-10-15,550,15,10,2019,CASH
2019-10-15,4310,15,10,2019,TPA
2019-10-15,6640,15,10,2019,CASH
2019-10-15,1270,15,10,2019,CARD
2019-10-15,430,15,10,2019,CASH
2019-10-15,230,15,10,2019,CASH
2019-10-15,800,15,10,2019,
2019-10-15,800,15,10,2019,CASH
2019-10-15,800,15,10,2019,TPA
2019-10-15,800,15,10,2019,CASH
2019-10-15,530,15,10,2019,CASH
2019-10-15,800,15,10,2019,
2019-10-15,800,15,10,2019,
2019-10-15,530,15,10,2019,CASH
2019-10-15,1150,15,10,2019,CASH
2019-10-15,590,15,10,2019,PREPAID
2019-10-15,955,15,10,2019,PREPAID
2019-10-15,947,15,10,2019,CARD
2019-10-15,348,15,10,2019,CARD
2019-10-15,374,15,10,2019,CASH
2019-10-15,860,15,10,2019,CASH
2019-10-15,174,15,10,2019,CASH
2019-10-15,532,15,10,2019,CASH
2019-10-15,106,15,10,2019,CASH
2019-10-15,19,15,10,2019,CASH
2019-10-15,1347,15,10,2019,CASH
2019-10-15,228,15,10,2019,CASH
2019-10-15,12,15,10,2019,CASH
2019-10-15,31,15,10,2019,CASH
2019-10-15,2297,15,10,2019,CASH
2019-10-15,5044,15,10,2019,PREPAID
2019-10-15,361,15,10,2019,CARD
2019-10-15,200,15,10,2019,CASH
2019-10-15,112,15,10,2019,CASH
2019-10-15,19,15,10,2019,CASH
2019-10-15,373,15,10,2019,CASH
2019-10-15,1622,15,10,2019,CASH
2019-10-15,273,15,10,2019,CARD
2019-10-15,62,15,10,2019,CASH
2019-10-15,420,15,10,2019,CASH
2019-10-15,111,15,10,2019,CASH
2019-10-15,1043,15,10,2019,CASH
2019-10-15,587,15,10,2019,CARD
2019-10-15,80,15,10,2019,CASH
2019-10-15,526,15,10,2019,TPA
2019-10-15,183,15,10,2019,CASH
2019-10-15,34,15,10,2019,CASH
2019-10-15,274,15,10,2019,CASH
2019-10-15,1176,15,10,2019,CASH
2019-10-15,26,15,10,2019,CASH
2019-10-15,538,15,10,2019,CASH
2019-10-15,1713,15,10,2019,CASH
2019-10-15,2770,15,10,2019,CASH
2019-10-15,315,15,10,2019,CASH
2019-10-15,1193,15,10,2019,CASH
2019-10-15,779,15,10,2019,CARD
2019-10-15,228,15,10,2019,CASH
2019-10-15,442,15,10,2019,CASH
2019-10-15,1722,15,10,2019,TPA
2019-10-15,248,15,10,2019,TPA
2019-10-15,1786,15,10,2019,TPA
2019-10-15,24,15,10,2019,CASH
2019-10-15,143,15,10,2019,CASH
2019-10-15,8840,15,10,2019,PREPAID
2019-10-15,193,15,10,2019,PREPAID
2019-10-15,521,15,10,2019,CARD
2019-10-15,14900,15,10,2019,PREPAID
2019-10-15,3219,15,10,2019,PREPAID
2019-10-15,39,15,10,2019,PREPAID
2019-10-15,390,15,10,2019,PREPAID
2019-10-15,230,15,10,2019,TPA
2019-10-15,1181,15,10,2019,CASH
2019-10-15,60,15,10,2019,CASH
2019-10-15,197,15,10,2019,CASH
2019-10-15,50,15,10,2019,CASH
2019-10-15,1633,15,10,2019,TPA
2019-10-15,1400,15,10,2019,PREPAID
2019-10-15,182,15,10,2019,CASH
2019-10-15,500,15,10,2019,CASH
2019-10-15,112,15,10,2019,CARD
2019-10-15,1774,15,10,2019,PREPAID
2019-10-15,342,15,10,2019,PREPAID
2019-10-15,500,15,10,2019,CASH
2019-10-15,194,15,10,2019,CASH
2019-10-15,2512,15,10,2019,CARD
2019-10-15,1400,15,10,2019,
2019-10-15,1850,15,10,2019,CARD
2019-10-15,215,15,10,2019,CASH
2019-10-15,2381,15,10,2019,CASH
2019-10-15,297,15,10,2019,CARD
2019-10-15,911,15,10,2019,PREPAID
2019-10-15,84,15,10,2019,PREPAID
2019-10-15,1055,15,10,2019,CARD
2019-10-15,1400,15,10,2019,CASH
2019-10-15,150,15,10,2019,CASH
2019-10-15,1400,15,10,2019,CASH
2019-10-15,4,15,10,2019,CASH
2019-10-15,10,15,10,2019,CARD
2019-10-15,62,15,10,2019,CASH
2019-10-15,291,15,10,2019,TPA
2019-10-15,61,15,10,2019,CASH
2019-10-15,404,15,10,2019,CASH
2019-10-15,140,15,10,2019,CASH
2019-10-15,29,15,10,2019,CASH
2019-10-15,70,15,10,2019,CASH
2019-10-15,165,15,10,2019,TPA
2019-10-15,223,15,10,2019,TPA
2019-10-15,881,15,10,2019,TPA
2019-10-15,893,15,10,2019,TPA
2019-10-15,884,15,10,2019,CARD
2019-10-15,248,15,10,2019,CASH
2019-10-15,128,15,10,2019,CASH
2019-10-15,19,15,10,2019,CASH
2019-10-15,10,15,10,2019,CASH
2019-10-15,528,15,10,2019,CASH
2019-10-15,100,15,10,2019,CASH
2019-10-15,57,15,10,2019,CASH
2019-10-15,711,15,10,2019,CARD
2019-10-15,1727,15,10,2019,CASH
2019-10-15,572,15,10,2019,CASH
2019-10-15,816,15,10,2019,TPA
2019-10-15,19,15,10,2019,CASH
2019-10-15,7426,15,10,2019,CASH
2019-10-15,2381,15,10,2019,CASH
2019-10-15,929,15,10,2019,CASH
2019-10-15,350,15,10,2019,CARD
2019-10-15,50,15,10,2019,CARD
2019-10-15,237,15,10,2019,
2019-10-15,116,15,10,2019,CARD
2019-10-15,1400,15,10,2019,CASH
2019-10-15,351,15,10,2019,CASH
2019-10-15,1400,15,10,2019,
2019-10-15,250,15,10,2019,CASH
2019-10-15,1650,15,10,2019,CARD
2019-10-15,343,15,10,2019,CASH
2019-10-15,1400,15,10,2019,
2019-10-15,600,15,10,2019,CASH
2019-10-15,878,15,10,2019,CARD
2019-10-15,399,15,10,2019,CARD
2019-10-15,1261,15,10,2019,CASH
2019-10-15,1261,15,10,2019,
2019-10-15,318,15,10,2019,CASH
2019-10-15,150,15,10,2019,CASH
2019-10-15,63,15,10,2019,CASH
2019-10-15,697,15,10,2019,CASH
2019-10-15,1692,15,10,2019,CASH
2019-10-15,193,15,10,2019,TPA
2019-10-15,1210,15,10,2019,CASH
2019-10-15,1400,15,10,2019,CARD
2019-10-15,150,15,10,2019,CARD
2019-10-15,500,15,10,2019,CARD
2019-10-15,1400,15,10,2019,CASH
2019-10-15,1626,15,10,2019,CASH
2019-10-15,125,15,10,2019,CARD
2019-10-15,33,15,10,2019,CASH
2019-10-15,130,15,10,2019,CASH
2019-10-15,171,15,10,2019,CASH
2019-10-15,1400,15,10,2019,CASH
2019-10-15,135,15,10,2019,CASH
2019-10-15,830,15,10,2019,
2019-10-15,480,15,10,2019,CARD
2019-10-15,1400,15,10,2019,
2019-10-15,1400,15,10,2019,
2019-10-15,300,15,10,2019,CASH
2019-10-15,130,15,10,2019,CARD
2019-10-15,18400,15,10,2019,CASH
2019-10-15,350,15,10,2019,CASH
2019-10-15,1400,15,10,2019,
2019-10-15,500,15,10,2019,CARD
2019-10-15,1400,15,10,2019,CARD
2019-10-15,7658,15,10,2019,CARD
2019-10-15,1400,15,10,2019,CASH
2019-10-15,2650,15,10,2019,CASH
2019-10-15,250,15,10,2019,CARD
2019-10-15,1250,15,10,2019,CASH
2019-10-15,1400,15,10,2019,CASH
2019-10-15,1400,15,10,2019,
2019-10-15,2450,15,10,2019,CARD
2019-10-15,933,15,10,2019,CARD
2019-10-15,1133,15,10,2019,CARD
2019-10-15,1128,15,10,2019,CARD
2019-10-15,439,15,10,2019,CARD
2019-10-15,2265,15,10,2019,CARD
2019-10-15,50,15,10,2019,CASH
2019-10-15,99,15,10,2019,CASH
2019-10-15,2550,15,10,2019,CASH
2019-10-15,57,15,10,2019,CASH
2019-10-15,12,15,10,2019,CASH
2019-10-15,4375,15,10,2019,CARD
2019-10-15,82,15,10,2019,TPA
2019-10-15,639,15,10,2019,TPA
2019-10-15,1577,15,10,2019,TPA
2019-10-15,1400,15,10,2019,
2019-10-15,32,15,10,2019,TPA
2019-10-15,1400,15,10,2019,PREPAID
2019-10-15,61,15,10,2019,CASH
2019-10-15,1151,15,10,2019,CASH
2019-10-15,440,15,10,2019,CASH
2019-10-15,830,15,10,2019,CARD
2019-10-15,3500,15,10,2019,CASH
2019-10-15,8,15,10,2019,CASH
2019-10-15,98,15,10,2019,CARD
2019-10-15,5426,15,10,2019,CARD
2019-10-15,4,15,10,2019,CASH
2019-10-15,248,15,10,2019,CASH
2019-10-15,1135,15,10,2019,CASH
2019-10-15,1262,15,10,2019,CASH
2019-10-15,57,15,10,2019,CARD
2019-10-15,1114,15,10,2019,PREPAID
2019-10-15,5,15,10,2019,CASH
2019-10-15,101,15,10,2019,CASH
2019-10-15,817,15,10,2019,CASH
2019-10-15,450,15,10,2019,CASH
2019-10-15,362,15,10,2019,CASH
2019-10-15,1400,15,10,2019,CASH
2019-10-15,2185,15,10,2019,CARD
2019-10-15,1218,15,10,2019,CASH
2019-10-15,6400,15,10,2019,PREPAID
2019-10-15,430,15,10,2019,CASH
2019-10-15,910,15,10,2019,PREPAID
2019-10-15,6608,15,10,2019,PREPAID
2019-10-15,6564,15,10,2019,PREPAID
2019-10-15,325,15,10,2019,PREPAID
2019-10-15,1400,15,10,2019,CARD
2019-10-15,50,15,10,2019,CASH
2019-10-15,186,15,10,2019,CASH
2019-10-15,360,15,10,2019,CASH
2019-10-15,400,15,10,2019,TPA
2019-10-15,150,15,10,2019,CASH
2019-10-15,1042,15,10,2019,CARD
2019-10-15,1400,15,10,2019,CASH
2019-10-15,1400,15,10,2019,CASH
2019-10-15,522,15,10,2019,CASH
2019-10-15,416,15,10,2019,CARD
2019-10-15,298,15,10,2019,CARD
2019-10-15,367,15,10,2019,CASH
2019-10-15,1400,15,10,2019,
2019-10-15,2151,15,10,2019,CARD
2019-10-15,347,15,10,2019,CARD
2019-10-15,84,15,10,2019,CASH
2019-10-15,256,15,10,2019,TPA
2019-10-15,2067,15,10,2019,PREPAID
2019-10-15,431,15,10,2019,
2019-10-15,280,15,10,2019,CASH
2019-10-15,250,15,10,2019,CASH
2019-10-15,185,15,10,2019,CASH
